id_imovel,localidade,tipo,area_m2,quartos,banheiros,vagas_garagem,idade_anos,preco_venda
IMV-13474,Jardim Botânico,Casa,487.0,4.0,5.0,3.0,21.0,2346064.0
IMV-13475,Cavalcante,Casa,486.0,3.0,4.0,3.0,5.0,1054680.0
IMV-13476,Planaltina,Apartamento,48.0,4.0,3.0,1.0,18.0,135391.0
IMV-13477,Vicente Pires,Casa,443.0,5.0,6.0,2.0,26.0,1380218.0
IMV-13478,Sol Nascente / Pôr do Sol,Casa,124.0,4.0,4.0,3.0,31.0,208994.0
IMV-13479,Cabeceira Grande,Casa,520.0,4.0,4.0,2.0,14.0,776121.0
IMV-13480,Simolândia,Casa,282.0,5.0,5.0,4.0,40.0,293482.0
IMV-13481,Cabeceira Grande,Casa,423.0,5.0,6.0,3.0,30.0,430567.0
IMV-13482,Mimoso de Goiás,Casa,295.0,4.0,5.0,3.0,13.0,333095.0
IMV-13483,Flores de Goiás,Casa,,4.0,5.0,3.0,38.0,428772.0
IMV-13484,Sol Nascente / Pôr do Sol,Casa,474.0,5.0,5.0,4.0,25.0,872923.0
IMV-13485,Ceilândia,Casa,303.0,4.0,5.0,4.0,9.0,994487.0
IMV-13486,Água Quente,Casa,163.0,4.0,4.0,4.0,19.0,244850.0
IMV-13487,,Apartamento,,1.0,,0.0,22.0,126957.0
IMV-13488,Luziânia,Casa,510.0,4.0,5.0,,28.0,980361.0
IMV-13489,Sobradinho,Casa,343.0,,6.0,4.0,22.0,1260878.0
IMV-13490,Planaltina (GO),Casa,486.0,4.0,6.0,,22.0,793525.0
IMV-13491,Taguatinga,Casa,452.0,4.0,,2.0,19.0,2182365.0
IMV-13492,Simolândia,Casa,436.0,4.0,6.0,2.0,24.0,595938.0
IMV-13493,26 de Setembro,Casa,202.0,4.0,6.0,2.0,39.0,327661.0
IMV-13494,Núcleo Bandeirante,Apartamento,157.0,4.0,2.0,1.0,3.0,659413.0
IMV-13495,Planaltina,Casa,467.0,5.0,5.0,4.0,35.0,1086134.0
IMV-13496,Vila Boa,Casa,,3.0,3.0,2.0,28.0,147029.0
IMV-13497,São João d’Aliança,Casa,278.0,5.0,5.0,3.0,39.0,466024.0
IMV-13498,Padre Bernardo,Casa,233.0,5.0,6.0,2.0,16.0,434897.0
IMV-13499,Taguatinga,Apartamento,65.0,3.0,3.0,1.0,6.0,336781.0
IMV-13500,Cabeceira Grande,Casa,185.0,3.0,4.0,2.0,24.0,250693.0
IMV-13501,Cidade Ocidental,Casa,356.0,5.0,5.0,3.0,18.0,706401.0
IMV-13502,Taguatinga,Casa,571.0,3.0,3.0,2.0,0.0,3031194.0
IMV-13503,Cabeceira Grande,Casa,272.0,5.0,7.0,3.0,3.0,412086.0
IMV-13504,Águas Lindas de Goiás,Apartamento,93.0,4.0,2.0,1.0,6.0,202178.0
IMV-13505,SIA,Apartamento,46.0,3.0,1.0,0.0,32.0,197863.0
IMV-13506,Goianésia,Casa,554.0,3.0,3.0,2.0,37.0,873456.0
IMV-13507,Núcleo Bandeirante,Casa,432.0,4.0,5.0,3.0,2.0,2193444.0
IMV-13508,Simolândia,Casa,560.0,4.0,5.0,3.0,30.0,606123.0
IMV-13509,São João d’Aliança,Casa,471.0,3.0,4.0,3.0,25.0,774868.0
IMV-13510,Sudoeste / Octogonal,Apartamento,176.0,2.0,2.0,1.0,33.0,1388704.0
IMV-13511,Cabeceiras,Casa,440.0,4.0,5.0,,,473995.0
IMV-13512,Varjão,Apartamento,84.0,3.0,2.0,2.0,25.0,225915.0
IMV-13513,Barro Alto,Casa,430.0,5.0,6.0,3.0,20.0,
IMV-13514,Vila Propício,Casa,273.0,3.0,5.0,3.0,10.0,420961.0
IMV-13515,Vicente Pires,Casa,516.0,4.0,6.0,4.0,17.0,1948934.0
IMV-13516,Núcleo Bandeirante,Apartamento,75.0,,1.0,,34.0,225527.0
IMV-13517,Sol Nascente / Pôr do Sol,Casa,577.0,3.0,4.0,2.0,28.0,1004098.0
IMV-13518,Arapoangas,Casa,228.0,4.0,5.0,3.0,37.0,395001.0
IMV-13519,,Casa,216.0,5.0,6.0,3.0,40.0,649965.0
IMV-13520,Jardim Botânico,Casa,514.0,5.0,5.0,2.0,15.0,3169455.0
IMV-13521,Planaltina (GO),Casa,191.0,5.0,6.0,2.0,33.0,362320.0
IMV-13522,Niquelândia,Casa,373.0,4.0,5.0,4.0,31.0,564005.0
IMV-13523,São Sebastião,Apartamento,83.0,2.0,2.0,,26.0,221056.0
IMV-13524,Padre Bernardo,Casa,437.0,3.0,4.0,3.0,23.0,849239.0
IMV-13525,Asa Sul,Apartamento,177.0,1.0,1.0,2.0,19.0,1740871.0
IMV-13526,Sobradinho,Casa,196.0,4.0,6.0,3.0,16.0,665690.0
IMV-13527,Sol Nascente / Pôr do Sol,Casa,439.0,3.0,5.0,3.0,2.0,1109002.0
IMV-13528,Novo Gama,Casa,372.0,5.0,6.0,2.0,25.0,637055.0
IMV-13529,Arapoangas,Casa,135.0,4.0,4.0,3.0,,319849.0
IMV-13530,Núcleo Bandeirante,Apartamento,139.0,3.0,1.0,2.0,38.0,476999.0
IMV-13531,Cabeceiras,,145.0,3.0,4.0,3.0,18.0,244110.0
IMV-13532,Barro Alto,Casa,501.0,3.0,5.0,,30.0,575938.0
IMV-13533,Cabeceira Grande,Casa,562.0,3.0,5.0,4.0,26.0,619191.0
IMV-13534,Noroeste,Apartamento,120.0,3.0,3.0,1.0,1.0,1602802.0
IMV-13535,Jardim Botânico,Casa,228.0,3.0,4.0,3.0,40.0,1067881.0
IMV-13536,São Sebastião,Casa,331.0,5.0,6.0,3.0,39.0,715429.0
IMV-13537,Simolândia,Casa,448.0,5.0,,4.0,18.0,609186.0
IMV-13538,São Sebastião,Casa,517.0,3.0,,3.0,28.0,
IMV-13539,Arapoangas,,312.0,,5.0,2.0,19.0,776374.0
IMV-13540,Lago Norte,,418.0,4.0,4.0,4.0,9.0,3562977.0
IMV-13541,Paranoá,Casa,153.0,4.0,4.0,2.0,6.0,455479.0
IMV-13542,Cavalcante,Casa,342.0,4.0,5.0,2.0,31.0,548869.0
IMV-13543,Santa Maria,Casa,,3.0,3.0,4.0,16.0,660219.0
IMV-13544,Arniqueira,Casa,247.0,5.0,7.0,4.0,,997804.0
IMV-13545,,Casa,402.0,5.0,5.0,3.0,37.0,494652.0
IMV-13546,Mimoso de Goiás,Casa,151.0,4.0,5.0,4.0,11.0,230324.0
IMV-13547,,Casa,405.0,4.0,4.0,2.0,14.0,
IMV-13548,,Casa,350.0,3.0,4.0,3.0,40.0,714006.0
IMV-13549,Cavalcante,,544.0,4.0,5.0,2.0,35.0,951854.0
IMV-13550,Ponte Alta,Casa,351.0,5.0,6.0,3.0,39.0,735207.0
IMV-13551,Cabeceira Grande,Casa,324.0,3.0,3.0,3.0,,367307.0
IMV-13552,Simolândia,Casa,199.0,4.0,6.0,4.0,4.0,300593.0
IMV-13553,Mimoso de Goiás,Casa,482.0,5.0,7.0,3.0,24.0,515655.0
IMV-13554,Candangolândia,Casa,265.0,5.0,,3.0,22.0,859363.0
IMV-13555,,Casa,171.0,5.0,6.0,4.0,31.0,269274.0
IMV-13556,Santa Maria,Apartamento,95.0,4.0,1.0,2.0,30.0,212592.0
IMV-13557,,Casa,396.0,3.0,5.0,,16.0,808895.0
IMV-13558,Água Quente,,250.0,3.0,5.0,2.0,8.0,541137.0
IMV-13559,Santa Maria,Apartamento,135.0,,,2.0,19.0,366351.0
IMV-13560,Cavalcante,Casa,541.0,4.0,6.0,,36.0,870980.0
IMV-13561,26 de Setembro,Casa,291.0,4.0,6.0,2.0,,709595.0
IMV-13562,Niquelândia,,533.0,4.0,4.0,2.0,9.0,990691.0
IMV-13563,Pirenópolis,Casa,379.0,3.0,4.0,2.0,15.0,1294837.0
IMV-13564,Gama,Apartamento,47.0,2.0,,1.0,15.0,179941.0
IMV-13565,Alvorada do Norte,,392.0,5.0,5.0,3.0,29.0,501543.0
IMV-13566,Gama,Apartamento,63.0,3.0,1.0,1.0,13.0,232331.0
IMV-13567,Mimoso de Goiás,Casa,261.0,3.0,3.0,4.0,4.0,424223.0
IMV-13568,Barro Alto,Casa,,3.0,4.0,4.0,26.0,668053.0
IMV-13569,Sol Nascente / Pôr do Sol,Casa,516.0,4.0,4.0,4.0,6.0,1196483.0
IMV-13570,Núcleo Bandeirante,Apartamento,113.0,1.0,1.0,1.0,22.0,431406.0
IMV-13571,Lago Sul,Casa,,3.0,3.0,2.0,4.0,2559587.0
IMV-13572,São João d’Aliança,Casa,436.0,4.0,6.0,,30.0,
IMV-13573,Fercal,Casa,467.0,5.0,7.0,4.0,34.0,682647.0
IMV-13574,Arapoangas,Casa,193.0,4.0,6.0,3.0,0.0,582149.0
IMV-13575,Asa Sul,Apartamento,44.0,1.0,1.0,1.0,38.0,330473.0
IMV-13576,Cruzeiro,Apartamento,137.0,2.0,1.0,1.0,19.0,720088.0
IMV-13577,Alexânia,Casa,169.0,4.0,4.0,2.0,32.0,312102.0
IMV-13578,Vila Propício,Casa,485.0,5.0,,,5.0,666656.0
IMV-13579,Candangolândia,Apartamento,115.0,4.0,4.0,1.0,6.0,459603.0
IMV-13580,Riacho Fundo II,,53.0,3.0,2.0,1.0,5.0,169553.0
IMV-13581,Varjão,Apartamento,143.0,2.0,2.0,2.0,,367370.0
IMV-13582,Sobradinho,Casa,557.0,5.0,6.0,2.0,10.0,2183372.0
IMV-13583,26 de Setembro,Casa,232.0,5.0,7.0,,24.0,474570.0
IMV-13584,Vila Propício,Casa,510.0,3.0,3.0,3.0,27.0,638725.0
IMV-13585,Pirenópolis,Casa,576.0,3.0,3.0,4.0,9.0,2144002.0
IMV-13586,Cabeceiras,Casa,578.0,4.0,6.0,3.0,16.0,783206.0
IMV-13587,Noroeste,Apartamento,124.0,1.0,1.0,2.0,20.0,1300541.0
IMV-13588,Valparaíso de Goiás,Apartamento,54.0,2.0,1.0,1.0,12.0,170197.0
IMV-13589,Arapoangas,Casa,424.0,5.0,6.0,4.0,33.0,840992.0
IMV-13590,Sobradinho,,261.0,3.0,4.0,3.0,20.0,918744.0
IMV-13591,Santo Antônio do Descoberto,Casa,220.0,3.0,4.0,2.0,21.0,417020.0
IMV-13592,Núcleo Bandeirante,Casa,325.0,4.0,6.0,3.0,6.0,1696123.0
IMV-13593,Guará,Apartamento,67.0,1.0,1.0,1.0,16.0,442949.0
IMV-13594,Planaltina,Apartamento,147.0,4.0,4.0,1.0,24.0,359257.0
IMV-13595,Noroeste,Apartamento,135.0,2.0,2.0,2.0,37.0,1103100.0
IMV-13596,Varjão,Casa,541.0,4.0,6.0,2.0,23.0,1411030.0
IMV-13597,Varjão,Casa,152.0,4.0,5.0,4.0,,448906.0
IMV-13598,Sol Nascente / Pôr do Sol,Apartamento,115.0,1.0,1.0,2.0,25.0,230454.0
IMV-13599,Niquelândia,Casa,310.0,4.0,6.0,4.0,22.0,405600.0
IMV-13600,Cocalzinho de Goiás,Casa,551.0,5.0,6.0,4.0,0.0,1310958.0
IMV-13601,Cavalcante,Casa,478.0,3.0,5.0,4.0,21.0,
IMV-13602,Taguatinga,Casa,485.0,5.0,5.0,3.0,,2280215.0
IMV-13603,26 de Setembro,Casa,232.0,5.0,5.0,3.0,23.0,505438.0
IMV-13604,Candangolândia,Apartamento,102.0,3.0,1.0,2.0,19.0,345803.0
IMV-13605,Planaltina (GO),Casa,249.0,3.0,3.0,2.0,20.0,414619.0
IMV-13606,,Casa,255.0,5.0,6.0,4.0,40.0,355502.0
IMV-13607,Cocalzinho de Goiás,Casa,523.0,4.0,6.0,4.0,4.0,1150943.0
IMV-13608,,Casa,332.0,4.0,4.0,2.0,34.0,768826.0
IMV-13609,Cavalcante,Casa,241.0,4.0,4.0,,15.0,495834.0
IMV-13610,Vicente Pires,Casa,570.0,3.0,3.0,4.0,5.0,2335620.0
IMV-13611,Cristalina,Casa,517.0,3.0,3.0,4.0,32.0,1010266.0
IMV-13612,,Casa,322.0,5.0,5.0,3.0,16.0,1363993.0
IMV-13613,,Casa,287.0,4.0,5.0,2.0,9.0,1165438.0
IMV-13614,Planaltina (GO),Casa,479.0,3.0,4.0,3.0,11.0,
IMV-13615,Abadiânia,Casa,214.0,3.0,4.0,3.0,27.0,378594.0
IMV-13616,Lago Norte,Casa,234.0,,5.0,4.0,22.0,2163083.0
IMV-13617,Riacho Fundo,Casa,166.0,,3.0,2.0,26.0,448615.0
IMV-13618,Água Quente,Casa,460.0,3.0,4.0,2.0,8.0,950860.0
IMV-13619,Cocalzinho de Goiás,Casa,329.0,4.0,5.0,2.0,21.0,689126.0
IMV-13620,Alexânia,,431.0,5.0,5.0,4.0,39.0,776882.0
IMV-13621,Flores de Goiás,Casa,261.0,,6.0,2.0,11.0,325311.0
IMV-13622,Vicente Pires,,425.0,,6.0,2.0,12.0,1463655.0
IMV-13623,Goianésia,Casa,303.0,5.0,7.0,3.0,13.0,697337.0
IMV-13624,Noroeste,Apartamento,99.0,2.0,2.0,,28.0,921656.0
IMV-13625,Sobradinho II,Casa,192.0,3.0,3.0,3.0,14.0,620688.0
IMV-13626,Asa Sul,Apartamento,118.0,3.0,1.0,1.0,,945036.0
IMV-13627,,Casa,265.0,3.0,3.0,4.0,37.0,893601.0
IMV-13628,Ceilândia,Casa,591.0,4.0,4.0,4.0,19.0,1972101.0
IMV-13629,Asa Sul,Apartamento,82.0,,2.0,1.0,25.0,775743.0
IMV-13630,Riacho Fundo II,Casa,294.0,5.0,7.0,,27.0,
IMV-13631,Goianésia,Casa,482.0,5.0,7.0,3.0,5.0,1077958.0
IMV-13632,SCIA / Estrutural,Apartamento,79.0,4.0,4.0,2.0,32.0,129539.0
IMV-13633,Goianésia,Casa,498.0,,7.0,2.0,39.0,858566.0
IMV-13634,Água Quente,Casa,248.0,3.0,5.0,2.0,17.0,422968.0
IMV-13635,Cavalcante,Casa,294.0,,5.0,2.0,22.0,455974.0
IMV-13636,Sobradinho II,Casa,406.0,3.0,4.0,3.0,6.0,1574927.0
IMV-13637,Gama,Apartamento,98.0,4.0,1.0,1.0,16.0,374667.0
IMV-13638,São Sebastião,Apartamento,113.0,,4.0,2.0,39.0,257316.0
IMV-13639,Lago Norte,Casa,412.0,3.0,4.0,4.0,24.0,3258428.0
IMV-13640,Luziânia,Casa,,5.0,7.0,,8.0,991976.0
IMV-13641,Noroeste,Apartamento,44.0,3.0,2.0,0.0,28.0,436458.0
IMV-13642,Luziânia,Casa,237.0,4.0,5.0,4.0,14.0,543826.0
IMV-13643,Cristalina,,160.0,5.0,7.0,4.0,36.0,368047.0
IMV-13644,Sobradinho II,Casa,256.0,4.0,5.0,2.0,29.0,785830.0
IMV-13645,Taguatinga,Casa,366.0,3.0,5.0,,27.0,1356788.0
IMV-13646,Vila Boa,Casa,423.0,5.0,5.0,2.0,,494019.0
IMV-13647,Recanto das Emas,Casa,193.0,4.0,4.0,2.0,27.0,446376.0
IMV-13648,Água Fria de Goiás,Casa,574.0,4.0,6.0,2.0,27.0,800590.0
IMV-13649,Ceilândia,Casa,467.0,4.0,5.0,2.0,32.0,1344946.0
IMV-13650,,Casa,505.0,5.0,5.0,2.0,21.0,1629638.0
IMV-13651,Jardim Botânico,Casa,584.0,5.0,5.0,4.0,17.0,3313701.0
IMV-13652,Riacho Fundo II,Casa,543.0,4.0,6.0,2.0,21.0,1358912.0
IMV-13653,São João d’Aliança,Casa,460.0,5.0,7.0,4.0,3.0,1075221.0
IMV-13654,Brazlândia,Casa,309.0,5.0,5.0,4.0,18.0,772612.0
IMV-13655,Padre Bernardo,Casa,155.0,3.0,4.0,3.0,4.0,361565.0
IMV-13656,SCIA / Estrutural,Apartamento,111.0,2.0,2.0,2.0,,222336.0
IMV-13657,Cruzeiro,Apartamento,46.0,3.0,1.0,0.0,35.0,270989.0
IMV-13658,Asa Sul,Apartamento,175.0,3.0,2.0,2.0,24.0,1684710.0
IMV-13659,Fercal,Casa,137.0,4.0,5.0,3.0,30.0,210252.0
IMV-13660,Abadiânia,Casa,167.0,4.0,6.0,2.0,,312278.0
IMV-13661,Santo Antônio do Descoberto,Casa,398.0,5.0,5.0,3.0,18.0,717244.0
IMV-13662,Alto Paraíso de Goiás,Casa,260.0,5.0,,2.0,22.0,975890.0
IMV-13663,Vicente Pires,Casa,374.0,4.0,4.0,2.0,38.0,1054584.0
IMV-13664,Águas Claras,,70.0,3.0,1.0,0.0,38.0,394196.0
IMV-13665,Pirenópolis,Casa,465.0,5.0,6.0,3.0,12.0,1938933.0
IMV-13666,Riacho Fundo,Apartamento,125.0,4.0,2.0,1.0,11.0,452207.0
IMV-13667,SIA,Apartamento,103.0,3.0,3.0,2.0,34.0,
IMV-13668,Varjão,Casa,312.0,5.0,5.0,3.0,20.0,754443.0
IMV-13669,Noroeste,Apartamento,98.0,3.0,1.0,2.0,27.0,1057315.0
IMV-13670,Alvorada do Norte,Casa,590.0,5.0,5.0,3.0,39.0,650371.0
IMV-13671,Sobradinho,Casa,471.0,5.0,7.0,4.0,37.0,1683509.0
IMV-13672,Santo Antônio do Descoberto,Casa,298.0,4.0,6.0,2.0,12.0,685336.0
IMV-13673,Abadiânia,Casa,566.0,5.0,6.0,3.0,1.0,1397773.0
IMV-13674,Pirenópolis,Casa,190.0,4.0,5.0,3.0,32.0,670495.0
IMV-13675,Park Way,Casa,138.0,3.0,3.0,3.0,9.0,1178070.0
IMV-13676,Cocalzinho de Goiás,Casa,,5.0,5.0,4.0,33.0,403664.0
IMV-13677,Arniqueira,Casa,527.0,3.0,3.0,4.0,11.0,2487625.0
IMV-13678,Ceilândia,Casa,540.0,5.0,7.0,2.0,11.0,1767991.0
IMV-13679,,Casa,346.0,5.0,5.0,3.0,13.0,779453.0
IMV-13680,Cabeceira Grande,Casa,,3.0,3.0,2.0,38.0,472226.0
IMV-13681,Goianésia,Casa,504.0,3.0,5.0,4.0,36.0,839315.0
IMV-13682,Paranoá,Casa,576.0,5.0,,4.0,11.0,1708228.0
IMV-13683,Ceilândia,Apartamento,78.0,4.0,4.0,2.0,5.0,298112.0
IMV-13684,Cristalina,Casa,345.0,3.0,3.0,2.0,12.0,848971.0
IMV-13685,Barro Alto,Casa,381.0,3.0,4.0,4.0,7.0,634391.0
IMV-13686,Paranoá,Apartamento,159.0,2.0,2.0,,38.0,326649.0
IMV-13687,Vicente Pires,Casa,263.0,5.0,5.0,2.0,2.0,1079691.0
IMV-13688,São João d’Aliança,Casa,,3.0,4.0,4.0,28.0,242930.0
IMV-13689,Sudoeste / Octogonal,Apartamento,117.0,2.0,1.0,1.0,25.0,969644.0
IMV-13690,Cocalzinho de Goiás,Casa,520.0,5.0,6.0,3.0,30.0,930249.0
IMV-13691,Fercal,Casa,565.0,5.0,,4.0,6.0,1086859.0
IMV-13692,Candangolândia,Casa,130.0,3.0,3.0,2.0,11.0,564638.0
IMV-13693,Planaltina,Casa,126.0,3.0,4.0,2.0,25.0,
IMV-13694,Guará,Casa,344.0,5.0,7.0,2.0,28.0,1619378.0
IMV-13695,Alexânia,Casa,,5.0,6.0,2.0,40.0,323248.0
IMV-13696,Cidade Ocidental,Casa,187.0,5.0,5.0,4.0,31.0,379714.0
IMV-13697,Núcleo Bandeirante,Casa,425.0,4.0,6.0,2.0,25.0,1728400.0
IMV-13698,Padre Bernardo,Casa,575.0,4.0,4.0,4.0,16.0,1216371.0
IMV-13699,Novo Gama,Casa,172.0,3.0,5.0,2.0,38.0,343217.0
IMV-13700,SIA,Apartamento,97.0,3.0,1.0,2.0,27.0,414951.0
IMV-13701,Abadiânia,Casa,210.0,5.0,7.0,3.0,2.0,476271.0
IMV-13702,Lago Sul,Casa,364.0,3.0,4.0,4.0,22.0,3462075.0
IMV-13703,Alto Paraíso de Goiás,Casa,492.0,5.0,6.0,4.0,16.0,1828419.0
IMV-13704,,,328.0,4.0,5.0,3.0,,538308.0
IMV-13705,Arapoangas,Casa,286.0,5.0,5.0,2.0,11.0,751326.0
IMV-13706,Cabeceira Grande,Casa,192.0,3.0,5.0,3.0,25.0,241613.0
IMV-13707,Sol Nascente / Pôr do Sol,Apartamento,136.0,,1.0,2.0,20.0,243323.0
IMV-13708,Valparaíso de Goiás,Apartamento,49.0,2.0,2.0,0.0,3.0,155356.0
IMV-13709,Paranoá,Apartamento,94.0,1.0,1.0,1.0,9.0,313156.0
IMV-13710,Itapoã,Apartamento,167.0,,2.0,2.0,36.0,388904.0
IMV-13711,Mimoso de Goiás,Casa,319.0,3.0,3.0,4.0,36.0,378432.0
IMV-13712,Riacho Fundo,Apartamento,159.0,2.0,2.0,1.0,5.0,586947.0
IMV-13713,Água Fria de Goiás,Casa,251.0,4.0,5.0,4.0,14.0,387280.0
IMV-13714,Planaltina (GO),Casa,211.0,4.0,5.0,4.0,3.0,484923.0
IMV-13715,,Casa,,3.0,4.0,2.0,5.0,1313309.0
IMV-13716,Brazlândia,,297.0,,5.0,3.0,13.0,691536.0
IMV-13717,Cavalcante,Casa,415.0,3.0,3.0,2.0,37.0,705383.0
IMV-13718,Planaltina,Apartamento,98.0,2.0,2.0,1.0,39.0,194408.0
IMV-13719,Arapoangas,Casa,446.0,3.0,4.0,4.0,27.0,951166.0
IMV-13720,Paranoá,Apartamento,175.0,2.0,2.0,2.0,34.0,413973.0
IMV-13721,Planaltina,Apartamento,136.0,2.0,1.0,2.0,,447428.0
IMV-13722,Planaltina,Apartamento,93.0,4.0,2.0,2.0,16.0,217026.0
IMV-13723,Lago Sul,Casa,289.0,5.0,6.0,4.0,30.0,2238060.0
IMV-13724,Brazlândia,Casa,395.0,,5.0,2.0,12.0,1051319.0
IMV-13725,Lago Norte,Casa,270.0,5.0,7.0,2.0,5.0,2629353.0
IMV-13726,Padre Bernardo,Casa,419.0,4.0,,3.0,10.0,876581.0
IMV-13727,Mimoso de Goiás,Casa,336.0,3.0,5.0,3.0,40.0,318445.0
IMV-13728,Sudoeste / Octogonal,Apartamento,64.0,3.0,3.0,0.0,17.0,599187.0
IMV-13729,Cocalzinho de Goiás,,319.0,5.0,7.0,4.0,15.0,718457.0
IMV-13730,26 de Setembro,Casa,549.0,5.0,5.0,4.0,6.0,1462900.0
IMV-13731,Goianésia,Casa,557.0,,6.0,3.0,,1075583.0
IMV-13732,Samambaia,Apartamento,93.0,3.0,2.0,2.0,12.0,341562.0
IMV-13733,Planaltina (GO),Casa,596.0,4.0,4.0,2.0,31.0,1027868.0
IMV-13734,Goianésia,Casa,394.0,5.0,6.0,4.0,19.0,871263.0
IMV-13735,Guará,Casa,576.0,,4.0,4.0,23.0,3639062.0
IMV-13736,Alvorada do Norte,Casa,197.0,5.0,5.0,3.0,24.0,286680.0
IMV-13737,Vila Boa,Casa,365.0,5.0,6.0,3.0,28.0,356721.0
IMV-13738,Pirenópolis,Casa,208.0,4.0,4.0,4.0,25.0,
IMV-13739,SCIA / Estrutural,,210.0,5.0,5.0,4.0,26.0,438756.0
IMV-13740,Lago Norte,Casa,146.0,3.0,4.0,2.0,25.0,1210352.0
IMV-13741,Lago Sul,Casa,304.0,5.0,6.0,4.0,28.0,2300151.0
IMV-13742,São Sebastião,Apartamento,173.0,3.0,3.0,2.0,31.0,388470.0
IMV-13743,Cavalcante,Casa,,4.0,4.0,2.0,24.0,505738.0
IMV-13744,Fercal,Casa,572.0,5.0,,4.0,16.0,1009866.0
IMV-13745,Cidade Ocidental,Casa,,3.0,5.0,4.0,7.0,753638.0
IMV-13746,São Sebastião,Apartamento,180.0,2.0,2.0,2.0,5.0,682394.0
IMV-13747,Riacho Fundo,Apartamento,70.0,2.0,1.0,0.0,23.0,246421.0
IMV-13748,Sol Nascente / Pôr do Sol,Apartamento,,3.0,3.0,2.0,15.0,326755.0
IMV-13749,Cidade Ocidental,Casa,454.0,3.0,4.0,2.0,40.0,936656.0
IMV-13750,,Casa,318.0,4.0,6.0,2.0,,633762.0
IMV-13751,Noroeste,Apartamento,44.0,2.0,2.0,1.0,28.0,392757.0
IMV-13752,Jardim Botânico,Casa,160.0,3.0,3.0,2.0,4.0,861628.0
IMV-13753,Brazlândia,Casa,377.0,3.0,5.0,2.0,32.0,699415.0
IMV-13754,Samambaia,Apartamento,49.0,1.0,1.0,1.0,38.0,136427.0
IMV-13755,Varjão,Casa,432.0,5.0,6.0,2.0,6.0,1570626.0
IMV-13756,Noroeste,Apartamento,149.0,2.0,2.0,1.0,18.0,1842282.0
IMV-13757,Niquelândia,Casa,388.0,5.0,5.0,2.0,0.0,725197.0
IMV-13758,Sudoeste / Octogonal,Apartamento,108.0,2.0,2.0,1.0,25.0,942324.0
IMV-13759,Itapoã,Apartamento,106.0,2.0,2.0,2.0,1.0,296219.0
IMV-13760,Cabeceiras,Casa,538.0,5.0,5.0,4.0,15.0,939140.0
IMV-13761,Recanto das Emas,Casa,397.0,4.0,5.0,3.0,,825364.0
IMV-13762,26 de Setembro,Casa,195.0,4.0,4.0,3.0,15.0,364282.0
IMV-13763,Planaltina,Apartamento,114.0,2.0,2.0,1.0,39.0,223226.0
IMV-13764,Riacho Fundo,Apartamento,121.0,2.0,1.0,2.0,18.0,444498.0
IMV-13765,Sobradinho II,Casa,499.0,4.0,5.0,,19.0,1505633.0
IMV-13766,Itapoã,Casa,600.0,4.0,5.0,4.0,8.0,1862194.0
IMV-13767,Gama,Apartamento,113.0,3.0,,2.0,11.0,404414.0
IMV-13768,Arapoangas,Casa,141.0,5.0,,3.0,35.0,248302.0
IMV-13769,Águas Claras,Apartamento,171.0,2.0,2.0,,9.0,1362911.0
IMV-13770,Cocalzinho de Goiás,Casa,385.0,,6.0,3.0,33.0,700396.0
IMV-13771,Novo Gama,Casa,489.0,4.0,4.0,3.0,28.0,905625.0
IMV-13772,Riacho Fundo,Casa,268.0,5.0,7.0,4.0,0.0,1064220.0
IMV-13773,Candangolândia,Casa,122.0,3.0,4.0,4.0,8.0,535447.0
IMV-13774,Samambaia,,67.0,,3.0,0.0,17.0,
IMV-13775,Alexânia,Casa,312.0,3.0,5.0,3.0,40.0,697607.0
IMV-13776,Ceilândia,Apartamento,133.0,3.0,3.0,2.0,12.0,416402.0
IMV-13777,Mimoso de Goiás,Casa,503.0,4.0,6.0,3.0,5.0,707563.0
IMV-13778,São Sebastião,Casa,284.0,5.0,5.0,4.0,23.0,797404.0
IMV-13779,Sobradinho II,Casa,504.0,4.0,6.0,4.0,0.0,2160663.0
IMV-13780,SCIA / Estrutural,Casa,278.0,4.0,4.0,2.0,34.0,479949.0
IMV-13781,Park Way,Casa,125.0,4.0,4.0,3.0,26.0,857596.0
IMV-13782,Barro Alto,Casa,151.0,3.0,3.0,3.0,10.0,250748.0
IMV-13783,Noroeste,Apartamento,117.0,3.0,2.0,1.0,22.0,1337037.0
IMV-13784,Formosa,Casa,153.0,4.0,5.0,4.0,38.0,352020.0
IMV-13785,Cabeceiras,Casa,583.0,5.0,7.0,3.0,7.0,980566.0
IMV-13786,Vicente Pires,Casa,,5.0,6.0,2.0,30.0,1230825.0
IMV-13787,Água Fria de Goiás,Casa,519.0,3.0,3.0,2.0,40.0,594624.0
IMV-13788,Planaltina,Casa,475.0,3.0,4.0,3.0,8.0,1281393.0
IMV-13789,Candangolândia,Casa,243.0,4.0,5.0,2.0,2.0,1042529.0
IMV-13790,Vila Propício,Casa,576.0,5.0,6.0,2.0,17.0,698012.0
IMV-13791,Sobradinho,Casa,141.0,5.0,,4.0,,509675.0
IMV-13792,Cavalcante,Casa,376.0,4.0,6.0,2.0,11.0,828391.0
IMV-13793,Varjão,Apartamento,111.0,1.0,1.0,2.0,30.0,255784.0
IMV-13794,Sobradinho,Casa,381.0,3.0,,2.0,17.0,1593404.0
IMV-13795,,Casa,467.0,5.0,,2.0,0.0,1994667.0
